MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10020162832,34994509,1.661000,Active Import Interval (kW),29-01-2023 11:30
10020162832,34994509,1.428000,Active Import Interval (kW),29-01-2023 11:00
10020162832,34994509,0.240000,Active Import Interval (kW),29-01-2023 10:30
10020162832,34994509,0.540000,Active Import Interval (kW),29-01-2023 10:00
10020162832,34994509,0.395000,Active Import Interval (kW),29-01-2023 09:30
10020162832,34994509,0.489000,Active Import Interval (kW),29-01-2023 09:00
10020162832,34994509,0.054000,Active Import Interval (kW),29-01-2023 08:30
10020162832,34994509,0.076000,Active Import Interval (kW),29-01-2023 08:00
10020162832,34994509,0.063000,Active Import Interval (kW),29-01-2023 07:30
10020162832,34994509,0.083000,Active Import Interval (kW),29-01-2023 07:00
10020162832,34994509,0.166000,Active Import Interval (kW),29-01-2023 06:30
10020162832,34994509,0.278000,Active Import Interval (kW),29-01-2023 06:00
10020162832,34994509,0.265000,Active Import Interval (kW),29-01-2023 05:30
10020162832,34994509,0.227000,Active Import Interval (kW),29-01-2023 05:00
10020162832,34994509,0.226000,Active Import Interval (kW),29-01-2023 04:30
10020162832,34994509,0.216000,Active Import Interval (kW),29-01-2023 04:00
10020162832,34994509,0.234000,Active Import Interval (kW),29-01-2023 03:30
10020162832,34994509,0.231000,Active Import Interval (kW),29-01-2023 03:00
10020162832,34994509,0.238000,Active Import Interval (kW),29-01-2023 02:30
10020162832,34994509,0.123000,Active Import Interval (kW),29-01-2023 02:00
10020162832,34994509,0.066000,Active Import Interval (kW),29-01-2023 01:30
10020162832,34994509,0.055000,Active Import Interval (kW),29-01-2023 01:00
10020162832,34994509,0.137000,Active Import Interval (kW),29-01-2023 00:30
10020162832,34994509,0.166000,Active Import Interval (kW),29-01-2023 00:00
10020162832,34994509,1.284000,Active Import Interval (kW),28-01-2023 23:30
10020162832,34994509,1.423000,Active Import Interval (kW),28-01-2023 23:00
10020162832,34994509,0.259000,Active Import Interval (kW),28-01-2023 22:30
10020162832,34994509,0.129000,Active Import Interval (kW),28-01-2023 22:00
10020162832,34994509,0.148000,Active Import Interval (kW),28-01-2023 21:30
10020162832,34994509,0.140000,Active Import Interval (kW),28-01-2023 21:00
10020162832,34994509,0.132000,Active Import Interval (kW),28-01-2023 20:30
10020162832,34994509,0.157000,Active Import Interval (kW),28-01-2023 20:00
10020162832,34994509,0.361000,Active Import Interval (kW),28-01-2023 19:30
10020162832,34994509,0.675000,Active Import Interval (kW),28-01-2023 19:00
10020162832,34994509,0.627000,Active Import Interval (kW),28-01-2023 18:30
10020162832,34994509,0.715000,Active Import Interval (kW),28-01-2023 18:00
10020162832,34994509,0.182000,Active Import Interval (kW),28-01-2023 17:30
10020162832,34994509,0.493000,Active Import Interval (kW),28-01-2023 17:00
10020162832,34994509,1.407000,Active Import Interval (kW),28-01-2023 16:30
10020162832,34994509,0.163000,Active Import Interval (kW),28-01-2023 16:00
10020162832,34994509,0.190000,Active Import Interval (kW),28-01-2023 15:30
10020162832,34994509,0.212000,Active Import Interval (kW),28-01-2023 15:00
10020162832,34994509,0.222000,Active Import Interval (kW),28-01-2023 14:30
10020162832,34994509,0.577000,Active Import Interval (kW),28-01-2023 14:00
10020162832,34994509,0.576000,Active Import Interval (kW),28-01-2023 13:30
10020162832,34994509,0.583000,Active Import Interval (kW),28-01-2023 13:00
10020162832,34994509,0.553000,Active Import Interval (kW),28-01-2023 12:30
10020162832,34994509,0.914000,Active Import Interval (kW),28-01-2023 12:00
10020162832,34994509,0.636000,Active Import Interval (kW),28-01-2023 11:30
10020162832,34994509,0.753000,Active Import Interval (kW),28-01-2023 11:00
10020162832,34994509,0.658000,Active Import Interval (kW),28-01-2023 10:30
10020162832,34994509,0.450000,Active Import Interval (kW),28-01-2023 10:00
10020162832,34994509,0.606000,Active Import Interval (kW),28-01-2023 09:30
10020162832,34994509,0.489000,Active Import Interval (kW),28-01-2023 09:00
10020162832,34994509,0.053000,Active Import Interval (kW),28-01-2023 08:30
10020162832,34994509,0.061000,Active Import Interval (kW),28-01-2023 08:00
10020162832,34994509,0.067000,Active Import Interval (kW),28-01-2023 07:30
10020162832,34994509,0.049000,Active Import Interval (kW),28-01-2023 07:00
10020162832,34994509,0.069000,Active Import Interval (kW),28-01-2023 06:30
10020162832,34994509,0.063000,Active Import Interval (kW),28-01-2023 06:00
10020162832,34994509,0.051000,Active Import Interval (kW),28-01-2023 05:30
10020162832,34994509,0.073000,Active Import Interval (kW),28-01-2023 05:00
10020162832,34994509,0.085000,Active Import Interval (kW),28-01-2023 04:30
10020162832,34994509,0.074000,Active Import Interval (kW),28-01-2023 04:00
10020162832,34994509,0.075000,Active Import Interval (kW),28-01-2023 03:30
10020162832,34994509,0.057000,Active Import Interval (kW),28-01-2023 03:00
10020162832,34994509,0.060000,Active Import Interval (kW),28-01-2023 02:30
10020162832,34994509,0.078000,Active Import Interval (kW),28-01-2023 02:00
10020162832,34994509,0.054000,Active Import Interval (kW),28-01-2023 01:30
10020162832,34994509,0.065000,Active Import Interval (kW),28-01-2023 01:00
10020162832,34994509,0.149000,Active Import Interval (kW),28-01-2023 00:30
10020162832,34994509,0.362000,Active Import Interval (kW),28-01-2023 00:00
10020162832,34994509,0.513000,Active Import Interval (kW),27-01-2023 23:30
10020162832,34994509,0.520000,Active Import Interval (kW),27-01-2023 23:00
10020162832,34994509,0.485000,Active Import Interval (kW),27-01-2023 22:30
10020162832,34994509,0.845000,Active Import Interval (kW),27-01-2023 22:00
10020162832,34994509,0.874000,Active Import Interval (kW),27-01-2023 21:30
10020162832,34994509,0.797000,Active Import Interval (kW),27-01-2023 21:00
10020162832,34994509,0.589000,Active Import Interval (kW),27-01-2023 20:30
10020162832,34994509,0.653000,Active Import Interval (kW),27-01-2023 20:00
10020162832,34994509,0.627000,Active Import Interval (kW),27-01-2023 19:30
10020162832,34994509,0.600000,Active Import Interval (kW),27-01-2023 19:00
10020162832,34994509,1.908000,Active Import Interval (kW),27-01-2023 18:30
10020162832,34994509,1.323000,Active Import Interval (kW),27-01-2023 18:00
10020162832,34994509,0.458000,Active Import Interval (kW),27-01-2023 17:30
10020162832,34994509,0.252000,Active Import Interval (kW),27-01-2023 17:00
10020162832,34994509,0.371000,Active Import Interval (kW),27-01-2023 16:30
10020162832,34994509,0.184000,Active Import Interval (kW),27-01-2023 16:00
10020162832,34994509,0.203000,Active Import Interval (kW),27-01-2023 15:30
10020162832,34994509,0.193000,Active Import Interval (kW),27-01-2023 15:00
10020162832,34994509,0.311000,Active Import Interval (kW),27-01-2023 14:30
10020162832,34994509,0.242000,Active Import Interval (kW),27-01-2023 14:00
10020162832,34994509,0.445000,Active Import Interval (kW),27-01-2023 13:30
10020162832,34994509,1.020000,Active Import Interval (kW),27-01-2023 13:00
10020162832,34994509,0.615000,Active Import Interval (kW),27-01-2023 12:30
10020162832,34994509,0.687000,Active Import Interval (kW),27-01-2023 12:00
10020162832,34994509,0.976000,Active Import Interval (kW),27-01-2023 11:30
10020162832,34994509,0.795000,Active Import Interval (kW),27-01-2023 11:00
10020162832,34994509,0.738000,Active Import Interval (kW),27-01-2023 10:30
10020162832,34994509,0.753000,Active Import Interval (kW),27-01-2023 10:00
10020162832,34994509,0.815000,Active Import Interval (kW),27-01-2023 09:30
10020162832,34994509,0.561000,Active Import Interval (kW),27-01-2023 09:00
10020162832,34994509,0.471000,Active Import Interval (kW),27-01-2023 08:30
10020162832,34994509,0.209000,Active Import Interval (kW),27-01-2023 08:00
10020162832,34994509,0.072000,Active Import Interval (kW),27-01-2023 07:30
10020162832,34994509,0.057000,Active Import Interval (kW),27-01-2023 07:00
10020162832,34994509,0.064000,Active Import Interval (kW),27-01-2023 06:30
10020162832,34994509,0.084000,Active Import Interval (kW),27-01-2023 06:00
10020162832,34994509,0.131000,Active Import Interval (kW),27-01-2023 05:30
10020162832,34994509,0.064000,Active Import Interval (kW),27-01-2023 05:00
10020162832,34994509,0.080000,Active Import Interval (kW),27-01-2023 04:30
10020162832,34994509,0.058000,Active Import Interval (kW),27-01-2023 04:00
10020162832,34994509,0.067000,Active Import Interval (kW),27-01-2023 03:30
10020162832,34994509,0.083000,Active Import Interval (kW),27-01-2023 03:00
10020162832,34994509,0.133000,Active Import Interval (kW),27-01-2023 02:30
10020162832,34994509,0.070000,Active Import Interval (kW),27-01-2023 02:00
10020162832,34994509,0.094000,Active Import Interval (kW),27-01-2023 01:30
10020162832,34994509,0.058000,Active Import Interval (kW),27-01-2023 01:00
10020162832,34994509,0.075000,Active Import Interval (kW),27-01-2023 00:30
10020162832,34994509,0.074000,Active Import Interval (kW),27-01-2023 00:00
10020162832,34994509,1.032000,Active Import Interval (kW),26-01-2023 23:30
10020162832,34994509,1.325000,Active Import Interval (kW),26-01-2023 23:00
10020162832,34994509,0.243000,Active Import Interval (kW),26-01-2023 22:30
10020162832,34994509,0.273000,Active Import Interval (kW),26-01-2023 22:00
10020162832,34994509,0.261000,Active Import Interval (kW),26-01-2023 21:30
10020162832,34994509,0.366000,Active Import Interval (kW),26-01-2023 21:00
10020162832,34994509,0.641000,Active Import Interval (kW),26-01-2023 20:30
10020162832,34994509,0.607000,Active Import Interval (kW),26-01-2023 20:00
10020162832,34994509,0.549000,Active Import Interval (kW),26-01-2023 19:30
10020162832,34994509,1.016000,Active Import Interval (kW),26-01-2023 19:00
10020162832,34994509,0.482000,Active Import Interval (kW),26-01-2023 18:30
10020162832,34994509,0.682000,Active Import Interval (kW),26-01-2023 18:00
10020162832,34994509,0.705000,Active Import Interval (kW),26-01-2023 17:30
10020162832,34994509,0.430000,Active Import Interval (kW),26-01-2023 17:00
10020162832,34994509,1.448000,Active Import Interval (kW),26-01-2023 16:30
10020162832,34994509,0.611000,Active Import Interval (kW),26-01-2023 16:00
10020162832,34994509,0.581000,Active Import Interval (kW),26-01-2023 15:30
10020162832,34994509,0.156000,Active Import Interval (kW),26-01-2023 15:00
10020162832,34994509,0.139000,Active Import Interval (kW),26-01-2023 14:30
10020162832,34994509,0.152000,Active Import Interval (kW),26-01-2023 14:00
10020162832,34994509,0.157000,Active Import Interval (kW),26-01-2023 13:30
10020162832,34994509,0.547000,Active Import Interval (kW),26-01-2023 13:00
10020162832,34994509,0.402000,Active Import Interval (kW),26-01-2023 12:30
10020162832,34994509,0.694000,Active Import Interval (kW),26-01-2023 12:00
10020162832,34994509,0.385000,Active Import Interval (kW),26-01-2023 11:30
10020162832,34994509,0.418000,Active Import Interval (kW),26-01-2023 11:00
10020162832,34994509,0.446000,Active Import Interval (kW),26-01-2023 10:30
10020162832,34994509,0.502000,Active Import Interval (kW),26-01-2023 10:00
10020162832,34994509,0.390000,Active Import Interval (kW),26-01-2023 09:30
10020162832,34994509,0.379000,Active Import Interval (kW),26-01-2023 09:00
10020162832,34994509,0.388000,Active Import Interval (kW),26-01-2023 08:30
10020162832,34994509,0.320000,Active Import Interval (kW),26-01-2023 08:00
10020162832,34994509,0.074000,Active Import Interval (kW),26-01-2023 07:30
10020162832,34994509,0.058000,Active Import Interval (kW),26-01-2023 07:00
10020162832,34994509,0.075000,Active Import Interval (kW),26-01-2023 06:30
10020162832,34994509,0.068000,Active Import Interval (kW),26-01-2023 06:00
10020162832,34994509,0.058000,Active Import Interval (kW),26-01-2023 05:30
10020162832,34994509,0.083000,Active Import Interval (kW),26-01-2023 05:00
10020162832,34994509,0.064000,Active Import Interval (kW),26-01-2023 04:30
10020162832,34994509,0.064000,Active Import Interval (kW),26-01-2023 04:00
10020162832,34994509,0.084000,Active Import Interval (kW),26-01-2023 03:30
10020162832,34994509,0.058000,Active Import Interval (kW),26-01-2023 03:00
10020162832,34994509,0.071000,Active Import Interval (kW),26-01-2023 02:30
10020162832,34994509,0.080000,Active Import Interval (kW),26-01-2023 02:00
10020162832,34994509,0.065000,Active Import Interval (kW),26-01-2023 01:30
10020162832,34994509,0.081000,Active Import Interval (kW),26-01-2023 01:00
10020162832,34994509,0.081000,Active Import Interval (kW),26-01-2023 00:30
10020162832,34994509,0.069000,Active Import Interval (kW),26-01-2023 00:00
10020162832,34994509,0.235000,Active Import Interval (kW),25-01-2023 23:30
10020162832,34994509,0.269000,Active Import Interval (kW),25-01-2023 23:00
10020162832,34994509,0.274000,Active Import Interval (kW),25-01-2023 22:30
10020162832,34994509,0.366000,Active Import Interval (kW),25-01-2023 22:00
10020162832,34994509,0.354000,Active Import Interval (kW),25-01-2023 21:30
10020162832,34994509,0.356000,Active Import Interval (kW),25-01-2023 21:00
10020162832,34994509,0.686000,Active Import Interval (kW),25-01-2023 20:30
10020162832,34994509,0.774000,Active Import Interval (kW),25-01-2023 20:00
10020162832,34994509,0.690000,Active Import Interval (kW),25-01-2023 19:30
10020162832,34994509,0.715000,Active Import Interval (kW),25-01-2023 19:00
10020162832,34994509,0.503000,Active Import Interval (kW),25-01-2023 18:30
10020162832,34994509,0.617000,Active Import Interval (kW),25-01-2023 18:00
10020162832,34994509,0.305000,Active Import Interval (kW),25-01-2023 17:30
10020162832,34994509,0.138000,Active Import Interval (kW),25-01-2023 17:00
10020162832,34994509,0.274000,Active Import Interval (kW),25-01-2023 16:30
10020162832,34994509,0.196000,Active Import Interval (kW),25-01-2023 16:00
10020162832,34994509,0.297000,Active Import Interval (kW),25-01-2023 15:30
10020162832,34994509,0.293000,Active Import Interval (kW),25-01-2023 15:00
10020162832,34994509,0.294000,Active Import Interval (kW),25-01-2023 14:30
10020162832,34994509,0.287000,Active Import Interval (kW),25-01-2023 14:00
10020162832,34994509,0.301000,Active Import Interval (kW),25-01-2023 13:30
10020162832,34994509,2.165000,Active Import Interval (kW),25-01-2023 13:00
10020162832,34994509,2.386000,Active Import Interval (kW),25-01-2023 12:30
10020162832,34994509,2.241000,Active Import Interval (kW),25-01-2023 12:00
10020162832,34994509,0.724000,Active Import Interval (kW),25-01-2023 11:30
10020162832,34994509,0.289000,Active Import Interval (kW),25-01-2023 11:00
10020162832,34994509,0.301000,Active Import Interval (kW),25-01-2023 10:30
10020162832,34994509,0.428000,Active Import Interval (kW),25-01-2023 10:00
10020162832,34994509,0.363000,Active Import Interval (kW),25-01-2023 09:30
10020162832,34994509,0.626000,Active Import Interval (kW),25-01-2023 09:00
10020162832,34994509,0.676000,Active Import Interval (kW),25-01-2023 08:30
10020162832,34994509,0.314000,Active Import Interval (kW),25-01-2023 08:00
10020162832,34994509,0.061000,Active Import Interval (kW),25-01-2023 07:30
10020162832,34994509,0.080000,Active Import Interval (kW),25-01-2023 07:00
10020162832,34994509,0.070000,Active Import Interval (kW),25-01-2023 06:30
10020162832,34994509,0.061000,Active Import Interval (kW),25-01-2023 06:00
10020162832,34994509,0.144000,Active Import Interval (kW),25-01-2023 05:30
10020162832,34994509,0.069000,Active Import Interval (kW),25-01-2023 05:00
